System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 23
Recording date:	 01/04/2009
Recording time:	 15:52:10
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:01:53

Participant:	 P20
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1982.712.jpg																	
25	15:52:10.025	00:00:00.024	0	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1982.712.jpg	0	512	284	384	370				0	Content		-384	-370	24681	20060365054	
45	15:52:10.045	00:00:00.044	1	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1982.712.jpg	0	512	284	384	370				0	Content		-384	-370	44546	20060384919	
84	15:52:10.084	00:00:00.084	2	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1982.712.jpg	0	512	284	384	370				0	Content		-384	-370	84446	20060424819	
104	15:52:10.104	00:00:00.104	3	-1280	-1024	0.4374679	0.3340502	-1	-1	4	-1280	-1024	0.1971748	0.3385971	-1	-1	4		0	0						1982.712.jpg	0	512	284	384	370				0	Content		-384	-370	104429	20060444802	
124	15:52:10.124	00:00:00.124	4	552.4215	417.5217	0.4371312	0.3346374	710.4664	3.992452	0	538.7098	341.9601	0.196838	0.3390715	706.1229	4.085636	0		546	380						1982.712.jpg	0	512	284	384	370				0	Content		162	10	124340	20060464713	
144	15:52:10.144	00:00:00.144	5	578.889	478.805	0.4366111	0.3348542	710.4664	4.473382	0	557.2988	511.8885	0.196183	0.3393613	706.1229	4.553318	0	0	568	495						1982.712.jpg	0	512	284	384	370	202	138	439	0	Content		184	125	144325	20060484698	
164	15:52:10.164	00:00:00.164	6	579.3037	467.9057	0.4360176	0.3343269	710.4664	3.763164	0	544.9673	500.6714	0.1955153	0.3391042	706.1229	3.822646	0	0	562	484						1982.712.jpg	0	512	284	384	370	202	138	439	0	Content		178	114	164316	20060504689	
184	15:52:10.184	00:00:00.184	7	569.2294	470.2183	0.4354634	0.3338661	710.4664	3.730628	0	556.9912	454.3099	0.1952356	0.3388011	706.1229	3.719429	0	0	563	462						1982.712.jpg	0	512	284	384	370	202	138	439	0	Content		179	92	184185	20060524558	
204	15:52:10.204	00:00:00.204	8	565.3655	470.2952	0.4352442	0.3330911	711.6688	3.704214	0	553.7714	432.6511	0.1948298	0.3381355	705.582	3.613502	0	0	560	451						1982.712.jpg	0	512	284	384	370	202	138	439	0	Content		176	81	204065	20060544438	
224	15:52:10.224	00:00:00.224	9	582.3124	476.5626	0.4352368	0.3323274	711.6688	3.745744	0	564.1009	454.9742	0.1948391	0.3379357	705.582	3.74615	0	0	573	466						1982.712.jpg	0	512	284	384	370	202	138	439	0	Content		189	96	224078	20060564451	
244	15:52:10.244	00:00:00.243	10	574.1799	453.6741	0.4353327	0.332188	711.6688	3.73214	0	562.5656	483.27	0.1952979	0.3379046	705.582	3.738312	0	0	568	468						1982.712.jpg	0	512	284	384	370	202	138	439	0	Content		184	98	243944	20060584317	
