System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 24
Recording date:	 01/04/2009
Recording time:	 16:06:30
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:01:53

Participant:	 P21
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1976.79med_resized.jpg																	
39	16:06:30.039	00:00:00.038	0	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1976.79med_resized.jpg	0	763	1000	258	12				0	Content		-258	-12	38721	20919841458	
59	16:06:30.059	00:00:00.058	1	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1976.79med_resized.jpg	0	763	1000	258	12				0	Content		-258	-12	58717	20919861454	
79	16:06:30.079	00:00:00.078	2	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1976.79med_resized.jpg	0	763	1000	258	12				0	Content		-258	-12	78606	20919881343	
99	16:06:30.099	00:00:00.098	3	-1280	-1024	0.6641313	0.1775081	-1	-1	4	-1280	-1024	0.6641313	0.1775081	-1	-1	4		0	0						1976.79med_resized.jpg	0	763	1000	258	12				0	Content		-258	-12	98622	20919901359	
119	16:06:30.119	00:00:00.118	4	666.5076	361.2576	0.6649059	0.1782952	742.6834	4.557642	0	-1280	-1024	0.6649059	0.1782952	-1	-1	4	0	667	361						1976.79med_resized.jpg	0	763	1000	258	12	370	306	1037	0	Content		409	349	118678	20919921415	
138	16:06:30.138	00:00:00.138	5	669.7389	368.2253	0.665221	0.1791901	742.6834	4.397032	0	728.975	329.8457	0.4191537	0.1868125	742.6834	4.464253	0	0	699	349						1976.79med_resized.jpg	0	763	1000	258	12	370	306	1037	0	Content		441	337	138476	20919941213	
158	16:06:30.158	00:00:00.158	6	674.7178	370.2105	0.6649098	0.1802213	742.6834	4.643225	0	666.168	388.1893	0.4187859	0.1879131	742.6834	4.369935	0	0	670	379						1976.79med_resized.jpg	0	763	1000	258	12	370	306	1037	0	Content		412	367	158348	20919961085	
178	16:06:30.178	00:00:00.178	7	667.7084	391.3467	0.6641585	0.1808185	742.6834	4.591292	0	658.4825	369.2673	0.4179364	0.1887565	742.6834	4.313452	0	0	663	380						1976.79med_resized.jpg	0	763	1000	258	12	370	306	1037	0	Content		405	368	178345	20919981082	
198	16:06:30.198	00:00:00.198	8	670.6878	395.212	0.6632361	0.180425	744.0159	4.583378	0	651.7941	398.5881	0.4169854	0.1885137	744.2071	4.265522	0	0	661	397						1976.79med_resized.jpg	0	763	1000	258	12	370	306	1037	0	Content		403	385	198223	20920000960	
218	16:06:30.218	00:00:00.218	9	669.5071	351.4362	0.6625389	0.1791726	744.0159	4.436235	0	676.1591	331.4616	0.4162604	0.1874126	744.2071	4.506897	0	0	673	341						1976.79med_resized.jpg	0	763	1000	258	12	370	306	1037	0	Content		415	329	218228	20920020965	
238	16:06:30.238	00:00:00.238	10	700.29	373.2216	0.662152	0.1775203	744.0159	4.604224	0	676.3126	359.7259	0.4158619	0.186085	744.2071	4.459559	0	0	688	366						1976.79med_resized.jpg	0	763	1000	258	12	370	306	1037	0	Content		430	354	238228	20920040965	
258	16:06:30.258	00:00:00.258	11	702.5623	392.6947	0.6622103	0.1765862	744.0159	4.624826	0	684.5062	377.4997	0.4159188	0.1851882	744.2071	4.54267	0	0	694	385						1976.79med_resized.jpg	0	763	1000	258	12	370	306	1037	0	Content		436	373	258094	20920060831	
