System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 72
Recording date:	 05/04/2009
Recording time:	 17:19:47
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:02:14

Participant:	 P70
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1995.184med.JPG																	
26	17:19:47.026	00:00:00.026	0	572.2442	518.9833	0.6558609	0.307932	770.6261	4.626855	0	569.5211	505.4156	0.3951937	0.3197754	775.4454	4.422203	0	0	571	512						1995.184med.JPG	0	661	775	309	124	280	367	239	0	Content		262	388	26483	21421623529	
46	17:19:47.046	00:00:00.046	1	585.536	513.8233	0.6559606	0.3078628	769.7492	4.579299	0	569.8107	508.7437	0.3952331	0.3197635	775.6622	4.424741	0	0	578	511						1995.184med.JPG	0	661	775	309	124	280	367	239	0	Content		269	387	46480	21421643526	
66	17:19:47.067	00:00:00.066	2	609.0815	502.3579	0.655705	0.3080719	769.7492	4.545504	0	578.2852	486.5699	0.3958701	0.3196549	775.6622	4.431289	0	0	594	494						1995.184med.JPG	0	661	775	309	124	280	367	239	0	Content		285	370	66500	21421663546	
86	17:19:47.086	00:00:00.086	3	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1995.184med.JPG	0	661	775	309	124				0	Content		-309	-124	86370	21421683416	
106	17:19:47.106	00:00:00.106	4	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1995.184med.JPG	0	661	775	309	124				0	Content		-309	-124	106392	21421703438	
126	17:19:47.126	00:00:00.126	5	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1995.184med.JPG	0	661	775	309	124				0	Content		-309	-124	126242	21421723288	
146	17:19:47.146	00:00:00.146	6	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1995.184med.JPG	0	661	775	309	124				0	Content		-309	-124	146123	21421743169	
166	17:19:47.166	00:00:00.166	7	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1995.184med.JPG	0	661	775	309	124				0	Content		-309	-124	166111	21421763157	
186	17:19:47.186	00:00:00.186	8	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1995.184med.JPG	0	661	775	309	124				0	Content		-309	-124	186115	21421783161	
206	17:19:47.206	00:00:00.206	9	-1280	-1024	0.6555087	0.3042358	-1	-1	4	-1280	-1024	0.3946307	0.3163227	-1	-1	4		0	0						1995.184med.JPG	0	661	775	309	124				0	Content		-309	-124	206016	21421803062	
226	17:19:47.226	00:00:00.225	10	-1280	-1024	0.3947254	0.3168794	-1	-1	4	673.6097	322.0604	0.3947254	0.3168794	775.7337	4.908489	0		674	322						1995.184med.JPG	0	661	775	309	124				0	Content		365	198	225988	21421823034	
246	17:19:47.246	00:00:00.245	11	795.3818	239.8813	0.6557636	0.3053481	767.5519	4.447384	0	597.3968	462.4734	0.3947579	0.3175355	775.7337	4.485496	0		696	351						1995.184med.JPG	0	661	775	309	124				0	Content		387	227	245861	21421842907	
266	17:19:47.266	00:00:00.265	12	596.7495	471.1133	0.6558903	0.3059818	767.5519	4.489605	0	592.5314	459.8405	0.3948298	0.3179048	775.7337	4.582747	0	1	595	465						1995.184med.JPG	0	661	775	309	124	309	339	259	0	Content		286	341	265745	21421862791	
286	17:19:47.286	00:00:00.285	13	590.5094	469.7923	0.6561092	0.3061882	767.5519	4.638845	0	586.5881	473.8865	0.3949994	0.3182422	775.7337	4.645391	0	1	589	472						1995.184med.JPG	0	661	775	309	124	309	339	259	0	Content		280	348	285734	21421882780	
306	17:19:47.306	00:00:00.305	14	574.9315	460.067	0.6561632	0.3061872	772.8776	4.748807	0	587.6868	476.9271	0.3950997	0.3183246	775.7075	4.707879	0	1	581	468						1995.184med.JPG	0	661	775	309	124	309	339	259	0	Content		272	344	305740	21421902786	
326	17:19:47.326	00:00:00.325	15	644.0233	466.4536	0.6560933	0.3061806	772.8776	4.724556	0	592.7059	475.2412	0.3949867	0.3182864	775.7075	4.659488	0	1	618	471						1995.184med.JPG	0	661	775	309	124	309	339	259	0	Content		309	347	325610	21421922656	
346	17:19:47.346	00:00:00.345	16	589.2993	434.0387	0.6561143	0.3062141	772.8776	4.677985	0	586.286	464.0082	0.3950627	0.3183317	775.7075	4.708192	0	1	588	449						1995.184med.JPG	0	661	775	309	124	309	339	259	0	Content		279	325	345617	21421942663	
365	17:19:47.365	00:00:00.365	17	690.8286	447.1066	0.6562186	0.3063927	772.8776	4.675987	0	602.1481	457.55	0.3952184	0.3186725	775.7075	4.627624	0	1	646	452						1995.184med.JPG	0	661	775	309	124	309	339	259	0	Content		337	328	365482	21421962528	
385	17:19:47.385	00:00:00.385	18	614.1722	470.3669	0.6562318	0.3070787	772.8776	4.698866	0	608.9379	480.2298	0.3952721	0.3188675	775.7075	4.714679	0	1	612	475						1995.184med.JPG	0	661	775	309	124	309	339	259	0	Content		303	351	385369	21421982415	
405	17:19:47.405	00:00:00.405	19	654.3866	460.9879	0.6562845	0.3075165	770.5374	4.659074	0	609.8089	475.4519	0.3953361	0.3194454	774.7366	4.684233	0	1	632	468						1995.184med.JPG	0	661	775	309	124	309	339	259	0	Content		323	344	405351	21422002397	
425	17:19:47.425	00:00:00.425	20	662.7115	441.1538	0.6565259	0.3080553	770.5374	4.659412	0	600.5421	473.6295	0.3955687	0.3198598	774.7366	4.734917	0	1	632	457						1995.184med.JPG	0	661	775	309	124	309	339	259	0	Content		323	333	425361	21422022407	
445	17:19:47.445	00:00:00.445	21	684.3314	447.3652	0.6566554	0.3081412	770.5374	4.701589	0	586.8043	475.6851	0.3957152	0.3199807	774.7366	4.734753	0	1	636	462						1995.184med.JPG	0	661	775	309	124	309	339	259	0	Content		327	338	445235	21422042281	
